预测时间,城市,预测AQI,预测PM25,预测PM10,预测O3,预测NO2,污染等级,预警颜色,预警提示
2026-03-25 11:00:00,鄂尔多斯,51.5,30.4,42.2,95.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,鄂尔多斯,51.5,30.4,42.2,95.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,鄂尔多斯,51.5,30.4,42.2,95.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,鄂尔多斯,51.5,30.4,42.2,95.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,鄂尔多斯,51.5,30.4,42.2,95.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,鄂尔多斯,51.6,30.4,42.2,95.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,鄂尔多斯,51.6,30.4,42.2,95.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,鄂尔多斯,51.6,30.4,42.3,95.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,鄂尔多斯,51.6,30.4,42.2,95.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,鄂尔多斯,51.6,30.4,42.2,95.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,鄂尔多斯,51.5,30.4,42.2,95.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,鄂尔多斯,51.5,30.4,42.2,95.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,鄂尔多斯,51.5,30.4,42.2,95.2,25.0,良,黄色,无预警
2026-03-25 00:00:00,鄂州,61.3,36.8,50.8,99.2,24.7,良,黄色,无预警
2026-03-25 01:00:00,鄂州,61.3,36.8,50.7,93.4,24.8,良,黄色,无预警
2026-03-25 02:00:00,鄂州,61.3,36.8,50.8,93.6,25.0,良,黄色,无预警
2026-03-25 03:00:00,鄂州,61.3,36.8,50.7,93.2,25.0,良,黄色,无预警
2026-03-25 04:00:00,鄂州,61.3,36.8,50.7,93.2,25.0,良,黄色,无预警
2026-03-25 05:00:00,鄂州,61.3,36.8,50.7,93.5,25.0,良,黄色,无预警
2026-03-25 06:00:00,鄂州,61.3,36.8,50.7,93.5,25.0,良,黄色,无预警
2026-03-25 07:00:00,鄂州,61.3,36.8,50.7,93.5,25.0,良,黄色,无预警
2026-03-25 08:00:00,鄂州,61.3,36.8,50.7,93.5,25.0,良,黄色,无预警
2026-03-25 09:00:00,鄂州,61.3,36.8,50.7,93.5,25.1,良,黄色,无预警
2026-03-25 10:00:00,鄂州,61.3,36.8,50.7,93.5,25.1,良,黄色,无预警
2026-03-25 11:00:00,鄂州,61.3,36.8,50.7,93.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,鄂州,61.3,36.8,50.7,93.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,鄂州,61.3,36.8,50.7,93.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,鄂州,61.3,36.8,50.7,93.5,25.1,良,黄色,无预警
2026-03-25 15:00:00,鄂州,61.3,36.8,50.7,93.5,25.1,良,黄色,无预警
2026-03-25 16:00:00,鄂州,61.3,36.8,50.7,93.5,25.0,良,黄色,无预警
2026-03-25 17:00:00,鄂州,61.3,36.8,50.7,93.5,25.0,良,黄色,无预警
2026-03-25 18:00:00,鄂州,61.3,36.8,50.8,93.5,25.0,良,黄色,无预警
2026-03-25 19:00:00,鄂州,61.3,36.8,50.7,93.5,25.0,良,黄色,无预警
2026-03-25 20:00:00,鄂州,61.3,36.8,50.7,93.5,25.0,良,黄色,无预警
2026-03-25 21:00:00,鄂州,61.3,36.8,50.7,93.5,25.0,良,黄色,无预警
2026-03-25 22:00:00,鄂州,61.3,36.8,50.7,93.5,25.0,良,黄色,无预警
2026-03-25 23:00:00,鄂州,61.3,36.8,50.7,93.7,25.0,良,黄色,无预警
2026-03-25 00:00:00,酒泉,53.0,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 01:00:00,酒泉,53.0,31.3,43.3,95.0,25.0,良,黄色,无预警
2026-03-25 02:00:00,酒泉,53.0,31.3,43.3,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,酒泉,53.0,31.3,43.3,94.9,25.0,良,黄色,无预警
2026-03-25 04:00:00,酒泉,53.0,31.3,43.3,94.9,25.0,良,黄色,无预警
2026-03-25 05:00:00,酒泉,53.0,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 06:00:00,酒泉,53.0,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 07:00:00,酒泉,53.0,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 08:00:00,酒泉,53.0,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 09:00:00,酒泉,53.0,31.3,43.3,94.8,25.1,良,黄色,无预警
2026-03-25 10:00:00,酒泉,53.0,31.3,43.3,94.8,25.1,良,黄色,无预警
2026-03-25 11:00:00,酒泉,53.0,31.3,43.3,94.8,25.1,良,黄色,无预警
2026-03-25 12:00:00,酒泉,53.0,31.3,43.3,94.8,25.1,良,黄色,无预警
2026-03-25 13:00:00,酒泉,53.0,31.3,43.3,94.8,25.1,良,黄色,无预警
2026-03-25 14:00:00,酒泉,53.1,31.3,43.3,94.8,25.1,良,黄色,无预警
2026-03-25 15:00:00,酒泉,53.1,31.3,43.3,94.8,25.1,良,黄色,无预警
2026-03-25 16:00:00,酒泉,53.1,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 17:00:00,酒泉,53.1,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 18:00:00,酒泉,53.1,31.3,43.4,94.8,25.0,良,黄色,无预警
2026-03-25 19:00:00,酒泉,53.1,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 20:00:00,酒泉,53.1,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 21:00:00,酒泉,53.1,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 22:00:00,酒泉,53.1,31.3,43.3,94.8,25.0,良,黄色,无预警
2026-03-25 23:00:00,酒泉,53.1,31.3,43.3,95.0,25.0,良,黄色,无预警
2026-03-25 00:00:00,重庆,60.8,36.4,50.5,94.5,24.9,良,黄色,无预警
2026-03-25 01:00:00,重庆,60.9,36.4,50.5,94.5,25.0,良,黄色,无预警
2026-03-25 02:00:00,重庆,60.8,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 03:00:00,重庆,60.8,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 04:00:00,重庆,60.8,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 05:00:00,重庆,60.8,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 06:00:00,重庆,60.8,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 07:00:00,重庆,60.8,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 08:00:00,重庆,60.8,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 09:00:00,重庆,60.8,36.4,50.5,94.8,25.1,良,黄色,无预警
2026-03-25 10:00:00,重庆,60.8,36.4,50.5,94.8,25.1,良,黄色,无预警
2026-03-25 11:00:00,重庆,60.8,36.4,50.5,94.3,25.1,良,黄色,无预警
2026-03-25 12:00:00,重庆,60.8,36.4,50.5,94.3,25.1,良,黄色,无预警
2026-03-25 13:00:00,重庆,60.8,36.4,50.5,94.3,25.1,良,黄色,无预警
2026-03-25 14:00:00,重庆,60.9,36.4,50.5,94.8,25.1,良,黄色,无预警
2026-03-25 15:00:00,重庆,60.9,36.4,50.5,94.8,25.1,良,黄色,无预警
2026-03-25 16:00:00,重庆,60.9,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 17:00:00,重庆,60.9,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 18:00:00,重庆,60.9,36.4,50.6,94.8,25.0,良,黄色,无预警
2026-03-25 19:00:00,重庆,60.9,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 20:00:00,重庆,60.9,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 21:00:00,重庆,60.9,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 22:00:00,重庆,60.9,36.4,50.5,94.8,25.0,良,黄色,无预警
2026-03-25 23:00:00,重庆,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 00:00:00,金华,61.0,36.6,51.2,94.7,24.9,良,黄色,无预警
2026-03-25 01:00:00,金华,61.0,36.6,51.2,94.8,24.8,良,黄色,无预警
2026-03-25 02:00:00,金华,61.0,36.6,51.2,94.7,25.0,良,黄色,无预警
2026-03-25 03:00:00,金华,61.0,36.6,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 04:00:00,金华,61.0,36.6,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 05:00:00,金华,61.0,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 06:00:00,金华,61.0,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 07:00:00,金华,61.0,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 08:00:00,金华,61.0,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 09:00:00,金华,61.0,36.6,51.1,94.9,25.1,良,黄色,无预警
2026-03-25 10:00:00,金华,61.0,36.6,51.1,94.9,25.1,良,黄色,无预警
2026-03-25 11:00:00,金华,61.0,36.6,51.1,94.4,25.1,良,黄色,无预警
2026-03-25 12:00:00,金华,61.0,36.6,51.1,94.4,25.1,良,黄色,无预警
2026-03-25 13:00:00,金华,61.0,36.6,51.1,94.4,25.1,良,黄色,无预警
2026-03-25 14:00:00,金华,61.0,36.6,51.1,94.9,25.1,良,黄色,无预警
2026-03-25 15:00:00,金华,61.0,36.6,51.2,94.9,25.1,良,黄色,无预警
2026-03-25 16:00:00,金华,61.1,36.6,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 17:00:00,金华,61.1,36.6,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 18:00:00,金华,61.1,36.7,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 19:00:00,金华,61.1,36.6,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 20:00:00,金华,61.1,36.6,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 21:00:00,金华,61.0,36.6,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 22:00:00,金华,61.0,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 23:00:00,金华,61.0,36.6,51.1,95.1,25.0,良,黄色,无预警
2026-03-25 00:00:00,金昌,54.4,31.7,44.9,95.1,24.7,良,黄色,无预警
2026-03-25 01:00:00,金昌,54.3,31.7,44.9,95.0,25.0,良,黄色,无预警
2026-03-25 02:00:00,金昌,54.3,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 03:00:00,金昌,54.3,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 04:00:00,金昌,54.3,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 05:00:00,金昌,54.3,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 06:00:00,金昌,54.3,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 07:00:00,金昌,54.3,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 08:00:00,金昌,54.3,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 09:00:00,金昌,54.3,31.7,44.9,95.1,25.1,良,黄色,无预警
2026-03-25 10:00:00,金昌,54.3,31.7,44.9,95.1,25.1,良,黄色,无预警
2026-03-25 11:00:00,金昌,54.3,31.7,44.9,95.1,25.1,良,黄色,无预警
2026-03-25 12:00:00,金昌,54.3,31.7,44.9,95.1,25.1,良,黄色,无预警
2026-03-25 13:00:00,金昌,54.3,31.7,44.9,95.1,25.1,良,黄色,无预警
2026-03-25 14:00:00,金昌,54.4,31.7,44.9,95.1,25.1,良,黄色,无预警
2026-03-25 15:00:00,金昌,54.4,31.7,44.9,95.1,25.1,良,黄色,无预警
2026-03-25 16:00:00,金昌,54.4,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 17:00:00,金昌,54.4,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 18:00:00,金昌,54.4,31.7,45.0,95.1,25.0,良,黄色,无预警
2026-03-25 19:00:00,金昌,54.4,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 20:00:00,金昌,54.4,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 21:00:00,金昌,54.4,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 22:00:00,金昌,54.4,31.7,44.9,95.1,25.0,良,黄色,无预警
2026-03-25 23:00:00,金昌,54.3,31.7,44.9,95.2,25.0,良,黄色,无预警
2026-03-25 00:00:00,钦州,67.1,40.3,55.3,95.9,25.1,良,黄色,无预警
2026-03-25 01:00:00,钦州,67.1,40.3,55.3,95.9,24.9,良,黄色,无预警
2026-03-25 02:00:00,钦州,67.1,40.3,55.2,95.7,25.0,良,黄色,无预警
2026-03-25 03:00:00,钦州,67.1,40.3,55.2,95.2,25.0,良,黄色,无预警
2026-03-25 04:00:00,钦州,67.1,40.3,55.2,95.2,25.0,良,黄色,无预警
2026-03-25 05:00:00,钦州,67.1,40.3,55.2,95.2,25.0,良,黄色,无预警
2026-03-25 06:00:00,钦州,67.1,40.3,55.2,95.2,25.1,良,黄色,无预警
2026-03-25 07:00:00,钦州,67.1,40.3,55.2,95.2,25.1,良,黄色,无预警
2026-03-25 08:00:00,钦州,67.1,40.3,55.2,95.2,25.1,良,黄色,无预警
2026-03-25 09:00:00,钦州,67.1,40.3,55.2,94.9,25.2,良,黄色,无预警
2026-03-25 10:00:00,钦州,67.1,40.3,55.2,94.9,25.2,良,黄色,无预警
2026-03-25 11:00:00,钦州,67.1,40.3,55.2,94.4,25.2,良,黄色,无预警
2026-03-25 12:00:00,钦州,67.1,40.3,55.2,94.4,25.2,良,黄色,无预警
2026-03-25 13:00:00,钦州,67.1,40.3,55.2,94.4,25.2,良,黄色,无预警
2026-03-25 14:00:00,钦州,67.1,40.3,55.2,94.9,25.2,良,黄色,无预警
2026-03-25 15:00:00,钦州,67.1,40.3,55.2,94.9,25.2,良,黄色,无预警
2026-03-25 16:00:00,钦州,67.2,40.3,55.2,94.9,25.1,良,黄色,无预警
2026-03-25 17:00:00,钦州,67.2,40.3,55.2,94.9,25.1,良,黄色,无预警
2026-03-25 18:00:00,钦州,67.2,40.3,55.3,94.9,25.1,良,黄色,无预警
2026-03-25 19:00:00,钦州,67.2,40.3,55.2,94.9,25.0,良,黄色,无预警
2026-03-25 20:00:00,钦州,67.2,40.3,55.2,94.9,25.0,良,黄色,无预警
2026-03-25 21:00:00,钦州,67.1,40.3,55.2,94.9,25.0,良,黄色,无预警
2026-03-25 22:00:00,钦州,67.1,40.3,55.2,94.9,25.0,良,黄色,无预警
2026-03-25 23:00:00,钦州,67.1,40.3,55.2,95.0,25.0,良,黄色,无预警
2026-03-25 00:00:00,铁岭,51.1,30.3,42.6,94.5,25.0,良,黄色,无预警
2026-03-25 01:00:00,铁岭,51.1,30.3,42.5,94.7,25.0,良,黄色,无预警
2026-03-25 02:00:00,铁岭,51.1,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 03:00:00,铁岭,51.1,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 04:00:00,铁岭,51.1,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 05:00:00,铁岭,51.1,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 06:00:00,铁岭,51.1,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 07:00:00,铁岭,51.1,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 08:00:00,铁岭,51.1,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 09:00:00,铁岭,51.1,30.3,42.5,94.8,25.1,良,黄色,无预警
2026-03-25 10:00:00,铁岭,51.1,30.3,42.5,94.8,25.1,良,黄色,无预警
2026-03-25 11:00:00,铁岭,51.1,30.3,42.5,94.8,25.1,良,黄色,无预警
2026-03-25 12:00:00,铁岭,51.1,30.3,42.4,94.8,25.1,良,黄色,无预警
2026-03-25 13:00:00,铁岭,51.1,30.3,42.4,94.8,25.1,良,黄色,无预警
2026-03-25 14:00:00,铁岭,51.1,30.3,42.5,94.8,25.1,良,黄色,无预警
2026-03-25 15:00:00,铁岭,51.1,30.3,42.5,94.8,25.1,良,黄色,无预警
2026-03-25 16:00:00,铁岭,51.2,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 17:00:00,铁岭,51.2,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 18:00:00,铁岭,51.2,30.4,42.6,94.8,25.0,良,黄色,无预警
2026-03-25 19:00:00,铁岭,51.2,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 20:00:00,铁岭,51.2,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 21:00:00,铁岭,51.1,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 22:00:00,铁岭,51.1,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 23:00:00,铁岭,51.1,30.3,42.4,95.0,25.0,良,黄色,无预警
2026-03-25 00:00:00,铜仁,62.5,37.5,52.3,95.7,25.0,良,黄色,无预警
2026-03-25 01:00:00,铜仁,62.5,37.5,52.3,94.6,25.0,良,黄色,无预警
2026-03-25 02:00:00,铜仁,62.5,37.5,52.3,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,铜仁,62.5,37.5,52.3,94.7,25.0,良,黄色,无预警
2026-03-25 04:00:00,铜仁,62.5,37.5,52.3,94.7,25.0,良,黄色,无预警
2026-03-25 05:00:00,铜仁,62.5,37.5,52.3,94.7,25.0,良,黄色,无预警
2026-03-25 06:00:00,铜仁,62.5,37.5,52.3,94.7,25.0,良,黄色,无预警
2026-03-25 07:00:00,铜仁,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 08:00:00,铜仁,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 09:00:00,铜仁,62.5,37.5,52.2,94.7,25.1,良,黄色,无预警
2026-03-25 10:00:00,铜仁,62.5,37.5,52.2,94.7,25.1,良,黄色,无预警
2026-03-25 11:00:00,铜仁,62.5,37.5,52.2,94.2,25.1,良,黄色,无预警
2026-03-25 12:00:00,铜仁,62.5,37.5,52.2,94.2,25.1,良,黄色,无预警
2026-03-25 13:00:00,铜仁,62.5,37.5,52.2,94.2,25.1,良,黄色,无预警
2026-03-25 14:00:00,铜仁,62.5,37.5,52.2,94.7,25.1,良,黄色,无预警
2026-03-25 15:00:00,铜仁,62.5,37.5,52.3,94.7,25.2,良,黄色,无预警
2026-03-25 16:00:00,铜仁,62.5,37.5,52.3,94.7,25.1,良,黄色,无预警
2026-03-25 17:00:00,铜仁,62.5,37.5,52.3,94.7,25.1,良,黄色,无预警
2026-03-25 18:00:00,铜仁,62.6,37.5,52.3,94.7,25.1,良,黄色,无预警
2026-03-25 19:00:00,铜仁,62.6,37.5,52.3,94.7,25.0,良,黄色,无预警
2026-03-25 20:00:00,铜仁,62.6,37.5,52.3,94.7,25.0,良,黄色,无预警
2026-03-25 21:00:00,铜仁,62.5,37.5,52.3,94.7,25.0,良,黄色,无预警
2026-03-25 22:00:00,铜仁,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 23:00:00,铜仁,62.5,37.5,52.2,94.8,25.0,良,黄色,无预警
2026-03-25 00:00:00,铜川,57.9,34.4,47.9,94.5,25.2,良,黄色,无预警
2026-03-25 01:00:00,铜川,57.8,34.4,47.9,95.0,25.1,良,黄色,无预警
2026-03-25 02:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 03:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 04:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 05:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 06:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 07:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 08:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 09:00:00,铜川,57.9,34.4,47.9,95.0,25.3,良,黄色,无预警
2026-03-25 10:00:00,铜川,57.9,34.4,47.9,95.0,25.3,良,黄色,无预警
2026-03-25 11:00:00,铜川,57.9,34.4,47.9,95.0,25.3,良,黄色,无预警
2026-03-25 12:00:00,铜川,57.9,34.4,47.9,95.0,25.3,良,黄色,无预警
2026-03-25 13:00:00,铜川,57.9,34.4,47.9,95.0,25.3,良,黄色,无预警
2026-03-25 14:00:00,铜川,57.9,34.4,47.9,95.0,25.3,良,黄色,无预警
2026-03-25 15:00:00,铜川,57.9,34.4,47.9,95.0,25.3,良,黄色,无预警
2026-03-25 16:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 17:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 18:00:00,铜川,57.9,34.4,48.0,95.0,25.2,良,黄色,无预警
2026-03-25 19:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 20:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 21:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 22:00:00,铜川,57.9,34.4,47.9,95.0,25.2,良,黄色,无预警
2026-03-25 23:00:00,铜川,57.9,34.4,47.9,95.1,25.2,良,黄色,无预警
2026-03-25 00:00:00,铜陵,59.3,35.3,50.0,94.9,24.9,良,黄色,无预警
2026-03-25 01:00:00,铜陵,59.3,35.3,50.0,94.8,24.8,良,黄色,无预警
2026-03-25 02:00:00,铜陵,59.3,35.3,49.9,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,铜陵,59.3,35.3,49.9,95.0,25.0,良,黄色,无预警
2026-03-25 04:00:00,铜陵,59.3,35.3,49.9,95.0,25.0,良,黄色,无预警
2026-03-25 05:00:00,铜陵,59.3,35.3,49.9,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,铜陵,59.3,35.3,49.9,95.0,25.0,良,黄色,无预警
2026-03-25 07:00:00,铜陵,59.3,35.3,49.9,95.0,25.0,良,黄色,无预警
2026-03-25 08:00:00,铜陵,59.3,35.3,49.9,95.0,25.0,良,黄色,无预警
2026-03-25 09:00:00,铜陵,59.3,35.3,49.9,95.0,25.1,良,黄色,无预警
2026-03-25 10:00:00,铜陵,59.3,35.3,49.9,95.0,25.1,良,黄色,无预警
2026-03-25 11:00:00,铜陵,59.3,35.3,49.9,95.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,铜陵,59.3,35.3,49.9,95.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,铜陵,59.3,35.3,49.9,95.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,铜陵,59.3,35.3,50.0,95.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,铜陵,59.3,35.3,50.0,95.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,铜陵,59.4,35.3,50.0,95.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,铜陵,59.4,35.3,50.0,95.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,铜陵,59.4,35.4,50.1,95.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,铜陵,59.4,35.3,50.0,95.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,铜陵,59.4,35.3,50.0,95.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,铜陵,59.3,35.3,50.0,95.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,铜陵,59.3,35.3,50.0,95.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,铜陵,59.3,35.3,49.9,95.1,25.0,良,黄色,无预警
2026-03-25 00:00:00,银川,53.5,31.6,44.4,94.7,25.4,良,黄色,无预警
2026-03-25 01:00:00,银川,53.6,31.6,44.4,96.8,24.9,良,黄色,无预警
2026-03-25 02:00:00,银川,53.5,31.6,44.3,95.1,25.0,良,黄色,无预警
2026-03-25 03:00:00,银川,53.5,31.6,44.3,95.1,25.0,良,黄色,无预警
2026-03-25 04:00:00,银川,53.5,31.6,44.3,95.1,24.9,良,黄色,无预警
2026-03-25 05:00:00,银川,53.5,31.6,44.3,95.1,24.9,良,黄色,无预警
2026-03-25 06:00:00,银川,53.5,31.6,44.3,95.1,25.0,良,黄色,无预警
2026-03-25 07:00:00,银川,53.5,31.6,44.3,95.1,25.0,良,黄色,无预警
2026-03-25 08:00:00,银川,53.5,31.6,44.3,95.1,25.0,良,黄色,无预警
2026-03-25 09:00:00,银川,53.5,31.6,44.3,95.1,24.7,良,黄色,无预警
2026-03-25 10:00:00,银川,53.5,31.6,44.3,95.1,24.7,良,黄色,无预警
2026-03-25 11:00:00,银川,53.5,31.6,44.3,95.1,24.7,良,黄色,无预警
2026-03-25 12:00:00,银川,53.5,31.6,44.3,95.1,24.7,良,黄色,无预警
2026-03-25 13:00:00,银川,53.5,31.6,44.3,95.1,24.7,良,黄色,无预警
2026-03-25 14:00:00,银川,53.6,31.6,44.3,95.1,24.7,良,黄色,无预警
2026-03-25 15:00:00,银川,53.6,31.6,44.3,95.1,24.7,良,黄色,无预警
2026-03-25 16:00:00,银川,53.6,31.6,44.3,95.1,25.0,良,黄色,无预警
2026-03-25 17:00:00,银川,53.6,31.6,44.3,95.1,25.0,良,黄色,无预警
2026-03-25 18:00:00,银川,53.6,31.6,44.4,95.1,25.0,良,黄色,无预警
2026-03-25 19:00:00,银川,53.6,31.6,44.3,95.1,24.9,良,黄色,无预警
2026-03-25 20:00:00,银川,53.6,31.6,44.3,95.1,24.9,良,黄色,无预警
2026-03-25 21:00:00,银川,53.6,31.6,44.3,95.1,24.9,良,黄色,无预警
2026-03-25 22:00:00,银川,53.6,31.6,44.3,95.1,24.9,良,黄色,无预警
2026-03-25 23:00:00,银川,53.5,31.6,44.3,95.2,24.9,良,黄色,无预警
2026-03-25 00:00:00,锡林郭勒盟,47.9,28.4,39.5,94.6,25.1,优,绿色,无预警
2026-03-25 01:00:00,锡林郭勒盟,47.9,28.4,39.4,99.4,24.8,优,绿色,无预警
2026-03-25 02:00:00,锡林郭勒盟,47.9,28.3,39.4,98.4,25.0,优,绿色,无预警
2026-03-25 03:00:00,锡林郭勒盟,47.9,28.3,39.4,98.4,25.0,优,绿色,无预警
2026-03-25 04:00:00,锡林郭勒盟,47.9,28.3,39.3,98.4,25.0,优,绿色,无预警
2026-03-25 05:00:00,锡林郭勒盟,47.9,28.3,39.3,98.4,25.0,优,绿色,无预警
2026-03-25 06:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.0,优,绿色,无预警
2026-03-25 07:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.0,优,绿色,无预警
2026-03-25 08:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.0,优,绿色,无预警
2026-03-25 09:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.1,优,绿色,无预警
2026-03-25 10:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.1,优,绿色,无预警
2026-03-25 11:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.1,优,绿色,无预警
2026-03-25 12:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.1,优,绿色,无预警
2026-03-25 13:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.1,优,绿色,无预警
